STOP DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED,VEHICLE SEARCHED,ADDITIONAL ARREST,FORCE USED BY OFFICER,RESIDENCY
7/18/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,WARNING ISSUED,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/20/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-613,REG6701M2,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/4/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/18/2021,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
8/19/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/22/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/26/2021,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
8/27/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
9/3/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,UNKNOWN,UNKNOWN,32,MALE,YES,CITATION/SUMMONS,46.2-924,PED6934I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
10/26/2021,Charlottesville Police Department,CHARLOTTESVILLE,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/3/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/7/2021,Charlottesville Police Department,CHARLOTTESVILLE,OTHER INVESTIGATIVE DETENTION,OTHER INDIVIDUAL,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,NO ENFORCEMENT ACTION,18.2-57,,YES,NO,,NO,UNKNOWN
11/15/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/17/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/23/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
11/30/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
11/30/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-852,REC6625M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/1/2021,Charlottesville Police Department,CHARLOTTESVILLE,OTHER INVESTIGATIVE DETENTION,OTHER INDIVIDUAL,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,NO ENFORCEMENT ACTION,,,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
12/8/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-873,MOV6463I9,NO,YES,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/10/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,PASSENGER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,NO ENFORCEMENT ACTION,46.2-301,,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
12/16/2021,Charlottesville Police Department,CHARLOTTESVILLE,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
1/20/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,WARNING ISSUED,46.2-1011,LIG6904I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
1/25/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-613(A)(1),REG6725I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/2/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-300,LIC6867M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/3/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-821,SIG6553I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/8/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,OTHER INDIVIDUAL,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,ARREST,18.2-57,,YES,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/9/2022,Charlottesville Police Department,103,OTHER INVESTIGATIVE DETENTION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,32,FEMALE,NO,CITATION/SUMMONS,46.2-300,LIC6808M2,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/14/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/14/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,WARNING ISSUED,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/18/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/18/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/18/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/19/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-300,LIC6808M2,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
2/22/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,PASSENGER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,ARREST,18.2-456,,YES,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
2/25/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/7/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
3/11/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
3/31/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/3/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/5/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,ARREST,46.2-301,LIC6809M1,YES,NO,,YES,RESIDENT OF CITY/COUNTY OF STOP
4/12/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/19/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-873,MOV6463I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/20/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-301,LIC6862M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/25/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-300,LIC6808M2,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/26/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,32,MALE,YES,WARNING ISSUED,46.2-818.2A,MOV6588I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/26/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/26/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/27/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
4/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
4/30/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,WARNING ISSUED,46.2-300,LIC6808M2,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/3/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,UNKNOWN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-816,MOV6426I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/4/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-1158,REG6695S9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/5/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-873,MOV6463I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/5/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-818.2A,MOV6588I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/5/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-871,MOV6461I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/8/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-301,LIC6809M1,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/10/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,ARREST,18.2-266,DWI5443M1,YES,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/12/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OUT OF STATE RESIDENT
5/12/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/15/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-833,SIG6554I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/16/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
5/18/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/25/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
5/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,WARNING ISSUED,46.2-881,MOV6452I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,UNKNOWN,HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OUT OF STATE RESIDENT
6/10/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/11/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,ASIAN OR NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-878,MOV6481I9,NO,NO,,YES,OTHER VIRGINIA JURISDICTION RESIDENT
6/14/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/15/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/15/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
6/16/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-300,LIC6808M2,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/19/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,WARNING ISSUED,46.2-301,LIC6809M1,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/24/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
6/25/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,ARREST,18.2-266,DWI5443M1,YES,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/1/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-301,LIC6866M1,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/5/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/7/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-830,SIG6552I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/8/2022,Charlottesville Police Department,103,EQUIPMENT VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/11/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/13/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-646,REG6751I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/17/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,WARNING ISSUED,46.2-613(A)(1),REG6725I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/18/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,WARNING ISSUED,46.2-878,MOV6481I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/20/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
7/22/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,BLACK OR AFRICAN AMERICAN,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
7/29/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-874,MOV6464I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/6/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-878,MOV6481I9,NO,NO,,NO,RESIDENT OF CITY/COUNTY OF STOP
8/7/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,OTHER INDIVIDUAL,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,NO ENFORCEMENT ACTION,18.2-57,ASL1313M1,NO,NO,,YES,OTHER VIRGINIA JURISDICTION RESIDENT
8/16/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-301,LIC6809M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/17/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,CITATION/SUMMONS,46.2-875,MOV6465I9,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/23/2022,Charlottesville Police Department,103,TRAFFIC VIOLATION,DRIVER,WHITE,NOT HISPANIC OR LATINO,32,FEMALE,YES,CITATION/SUMMONS,46.2-862(i),REC6646M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
8/29/2022,Charlottesville Police Department,103,CALLS FOR SERVICE,OTHER INDIVIDUAL,WHITE,NOT HISPANIC OR LATINO,32,MALE,YES,NO ENFORCEMENT ACTION,18.2-282,WPN5251M1,NO,NO,,NO,OTHER VIRGINIA JURISDICTION RESIDENT
