_id,STOP_DATE,AGENCY NAME,LOCATION,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED,VEHICLE SEARCHED,ADDITIONAL ARREST,FORCE USED BY OFFICER,FORCE USED BY SUBJECT,RESIDENCY,VIOLATION TYPE
642318,9/20/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,22,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
642319,9/20/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,21,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Out of State resident,
642320,9/20/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,20,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Other Virginia jurisdiction resident,
642321,9/20/2024 0:00,Charlottesville Police Department,2000 BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,54,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
642322,9/19/2024 0:00,Charlottesville Police Department,EMMET,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,45,Male,Y,Warning Issued,46.2-646,,N,N,,N,N,Other Virginia jurisdiction resident,
642323,9/20/2024 0:00,Charlottesville Police Department,GRADY AVE,Charlottesville (103),Accident,Driver,Black or African American,Non-Hispanic or Latino,30,Male,Y,Citation/Summons,46.2-833,,N,N,,N,N,Other Virginia jurisdiction resident,
642324,9/20/2024 0:00,Charlottesville Police Department,300 250 BYPASS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,30,Female,Y,Warning Issued,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
642325,9/20/2024 0:00,Charlottesville Police Department,ROOSEVELT BROWN,Charlottesville (103),Accident,Driver,Black or African American,Non-Hispanic or Latino,38,Female,Y,Citation/Summons,46.2-816,,N,N,,N,N,Resident of city/county of stop,
642326,9/23/2024 0:00,Charlottesville Police Department,1200 EMMET ST N,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,31,Female,Y,Warning Issued,46.2-818.2(C),,N,N,,N,N,Out of State resident,
642327,9/23/2024 0:00,Charlottesville Police Department,LEWIS MOUNTAIN RD AT CAMERON LN,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,19,Male,Y,Warning Issued,46.2-821,,N,N,,N,N,Out of State resident,
642328,9/23/2024 0:00,Charlottesville Police Department,250 BYPASS AT RUGBY RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,33,Female,Y,Warning Issued,46.2-833,,N,N,,N,N,Other Virginia jurisdiction resident,
642329,9/23/2024 0:00,Charlottesville Police Department,LEWIS MOUNTAIN RD AT CAMERON LN,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,24,Female,Y,Warning Issued,46.2-821,,N,N,,N,N,Other Virginia jurisdiction resident,
642330,9/23/2024 0:00,Charlottesville Police Department,250 BYPASS AT HYDRAULIC RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,61,Female,Y,Warning Issued,46.2-860,,N,N,,N,N,Out of State resident,
642331,9/24/2024 0:00,Charlottesville Police Department,300 250 BYPASS WESTBOUND,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,17,Female,Y,Warning Issued,46.2-818.2(C),,N,N,,N,N,Other Virginia jurisdiction resident,
642332,9/24/2024 0:00,Charlottesville Police Department,EMMET ST N AT MASSIE RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,20,Male,Y,Warning Issued,46.2-818.2(C),,N,N,,N,N,Out of State resident,
642333,9/17/2024 0:00,Charlottesville Police Department,817 WEST MAIN,Charlottesville (103),Calls for Service,Other Individual,White,Non-Hispanic or Latino,41,Male,Y,Citation/Summons,18.2-388,,Y,N,,N,N,Other Virginia jurisdiction resident,
642334,9/24/2024 0:00,Charlottesville Police Department,EMMET ST N AT MASSIE RD,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,40,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Out of State resident,
642335,9/21/2024 0:00,Charlottesville Police Department,JPA AT OLD LYNCHBURG,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,18,Male,Y,Warning Issued,46.2-821,,N,N,,N,N,Other Virginia jurisdiction resident,
642336,9/22/2024 0:00,Charlottesville Police Department,5TH ST,Charlottesville (103),Traffic Violation,Driver,Unknown,Non-Hispanic or Latino,21,Male,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
642337,9/21/2024 0:00,Charlottesville Police Department,5TH ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,29,Female,Y,Citation/Summons,46.2-722,,N,N,,N,N,Resident of city/county of stop,
642338,9/21/2024 0:00,Charlottesville Police Department,RUGBY RD,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,55,Male,Y,Citation/Summons,46.2-821,,N,N,,N,N,Other Virginia jurisdiction resident,
642339,9/23/2024 0:00,Charlottesville Police Department,HYDRAULIC,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,71,Male,Y,Warning Issued,46.2-805,,N,N,,N,N,Out of State resident,
642340,9/23/2024 0:00,Charlottesville Police Department,EMMET ST S AT SPRIGG LN,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,53,Male,Y,Warning Issued,46.2-852,,N,N,,N,N,Other Virginia jurisdiction resident,
642341,9/23/2024 0:00,Charlottesville Police Department,LEWIS MOUNTAIN RD AT CAMERON LN,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,68,Female,Y,Warning Issued,46.2-821,,N,N,,N,N,Resident of city/county of stop,
642342,9/22/2024 0:00,Charlottesville Police Department,5TH ST,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,26,Female,Y,Warning Issued,46.2-335(H),,N,N,,N,N,Resident of city/county of stop,
642343,9/23/2024 0:00,Charlottesville Police Department,EMMET ST N AT BARRACKS RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,30,Male,Y,Warning Issued,46.2-804,,N,N,,N,N,Other Virginia jurisdiction resident,
642344,9/27/2024 0:00,Charlottesville Police Department,900 5TH ST SW,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,28,Male,Y,Citation/Summons,46.2-875,,N,N,,N,N,Other Virginia jurisdiction resident,
642345,9/1/2024 0:00,Charlottesville Police Department,601 PRESTON AVE,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,55,Female,Y,No Enforcement Action,18.2-51,,N,N,,N,N,Other Virginia jurisdiction resident,
642346,9/3/2024 0:00,Charlottesville Police Department,2000 HOLIDAY DR,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,76,Male,Y,Arrest,18.2-57,,Y,N,,Y,N,Other Virginia jurisdiction resident,
642347,9/1/2024 0:00,Charlottesville Police Department,14TH ST NW AT UNIVERSITY AVE,Charlottesville (103),Calls for Service,Other Individual,White,Non-Hispanic or Latino,62,Male,Y,Arrest,18.2-388,,Y,N,,Y,N,Other Virginia jurisdiction resident,
642348,9/1/2024 0:00,Charlottesville Police Department,601 PRESTON AVE,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,58,Male,Y,Arrest,18.2-51,,Y,N,,N,N,Other Virginia jurisdiction resident,
642349,9/3/2024 0:00,Charlottesville Police Department,14TH ST NW AT UNIVERSITY AVE,Charlottesville (103),Other Investigative Detention,Other Individual,White,Non-Hispanic or Latino,Unknown,Male,Y,Warning Issued,4.1-308,,N,N,,N,N,Other Virginia jurisdiction resident,
642350,9/10/2024 0:00,Charlottesville Police Department,524 HARRIS RD,Charlottesville (103),Calls for Service,Other Individual,White,Non-Hispanic or Latino,23,Male,Y,No Enforcement Action,18.2-415,,N,N,,N,N,Other Virginia jurisdiction resident,
642351,9/13/2024 0:00,Charlottesville Police Department,502 W MAIN ST,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,51,Female,Y,Arrest,18.2-57,,Y,N,,N,N,Other Virginia jurisdiction resident,
642352,9/3/2024 0:00,Charlottesville Police Department,14TH ST NW AT UNIVERSITY AVE,Charlottesville (103),Other Investigative Detention,Other Individual,White,Non-Hispanic or Latino,Unknown,Male,Y,Warning Issued,4.1-308,,N,N,,N,N,Other Virginia jurisdiction resident,
642353,9/5/2024 0:00,Charlottesville Police Department,RIVES ST AT FLORENCE RD,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,19,Male,Y,No Enforcement Action,18.2-280,,Y,N,,N,N,Other Virginia jurisdiction resident,
642354,9/24/2024 0:00,Charlottesville Police Department,LONG ST AT LANDONIA CIRCLE,Charlottesville (103),Accident,Driver,White,Non-Hispanic or Latino,37,Female,Y,Citation/Summons,46.2-830,,N,N,,N,N,Resident of city/county of stop,
642355,9/29/2024 0:00,Charlottesville Police Department,RIDGE/MCINTIRE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,26,Male,Y,Warning Issued,46.2-875,,N,N,,N,N,Resident of city/county of stop,
642356,9/30/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,53,Male,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
642357,9/30/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,27,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Out of State resident,
642358,9/30/2024 0:00,Charlottesville Police Department,ELLIOT,Charlottesville (103),Traffic Violation,Driver,Unknown,Non-Hispanic or Latino,46,Female,Y,Warning Issued,46.2-804,,N,N,,N,N,Resident of city/county of stop,
642359,9/30/2024 0:00,Charlottesville Police Department,LEWIS MOUNTAIN RD AT CAMERON LN,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,25,Female,Y,Warning Issued,46.2-821,,N,N,,N,N,Other Virginia jurisdiction resident,
642360,9/30/2024 0:00,Charlottesville Police Department,EMMET ST N AT WISE ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,86,Male,Y,Warning Issued,46.2-600,,N,N,,N,N,Other Virginia jurisdiction resident,
642361,9/30/2024 0:00,Charlottesville Police Department,5TH ST SW AT FIFTH STREET STATION PARKWAY,Charlottesville (103),Accident,Driver,White,Hispanic or Latino,31,Male,N,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
642362,9/30/2024 0:00,Charlottesville Police Department,EMMET ST N AT MORTON DR,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,42,Female,Y,Citation/Summons,46.2-833,,N,N,,N,N,Other Virginia jurisdiction resident,
642363,9/23/2024 0:00,Charlottesville Police Department,605 E MAIN ST,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,41,Male,Y,Arrest,18.2-51,,Y,N,,N,N,Other Virginia jurisdiction resident,
642364,9/26/2024 0:00,Charlottesville Police Department,201 HOLLY DR A,Charlottesville (103),Warrant Service,Other Individual,White,Non-Hispanic or Latino,37,Male,Y,Arrest,19.2-306,,Y,N,,N,N,Other Virginia jurisdiction resident,
642365,9/21/2024 0:00,Charlottesville Police Department,303 E MAIN ST,Charlottesville (103),Terry Stop,Other Individual,Black or African American,Non-Hispanic or Latino,Unknown,Female,Y,No Enforcement Action,18.2-57,,N,N,,Y,N,Other Virginia jurisdiction resident,
642366,9/21/2024 0:00,Charlottesville Police Department,817 ORANGEDALE AVE,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,19,Male,Y,No Enforcement Action,18.2-96,,N,N,,N,N,Other Virginia jurisdiction resident,
642367,9/26/2024 0:00,Charlottesville Police Department,1242 CEDARS CT,Charlottesville (103),Warrant Service,Other Individual,White,Non-Hispanic or Latino,29,Male,Y,Arrest,18.2-427,,Y,N,,N,N,Other Virginia jurisdiction resident,
642368,9/29/2024 0:00,Charlottesville Police Department,800 DRUID AVE,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,18,Female,Y,Warning Issued,18.2-119,,N,N,,N,N,Other Virginia jurisdiction resident,
642369,9/29/2024 0:00,Charlottesville Police Department,908 MONTICELLO AVE,Charlottesville (103),Warrant Service,Other Individual,White,Non-Hispanic or Latino,33,Unknown,Y,Arrest,18.2-85,,Y,N,,Y,N,Other Virginia jurisdiction resident,
642370,9/27/2024 0:00,Charlottesville Police Department,824 HARDY DR F,Charlottesville (103),Calls for Service,Other Individual,White,Non-Hispanic or Latino,41,Male,Y,No Enforcement Action,18.2-57.2,,Y,N,,N,N,Other Virginia jurisdiction resident,
642371,9/27/2024 0:00,Charlottesville Police Department,S FOREST ST N E & CONCORD AVE W,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,17,Male,Y,No Enforcement Action,18.2-96,,N,N,,N,N,Other Virginia jurisdiction resident,
642372,9/15/2024 0:00,Charlottesville Police Department,203 RIDGE ST,Charlottesville (103),Calls for Service,Other Individual,White,Non-Hispanic or Latino,64,Male,Y,Arrest,18.2-388,,Y,N,,N,N,Other Virginia jurisdiction resident,
642373,9/16/2024 0:00,Charlottesville Police Department,605 E MAIN ST,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,31,Male,Y,Arrest,18.2-282(A),,N,N,,Y,N,Other Virginia jurisdiction resident,
642374,9/14/2024 0:00,Charlottesville Police Department,1052 1ST ST S 103,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,25,Female,Y,No Enforcement Action,18.2-57.2,,N,N,,N,N,Other Virginia jurisdiction resident,
642375,9/17/2024 0:00,Charlottesville Police Department,251 RIDGE ST,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,63,Male,Y,Arrest,18.2-57,,Y,N,,N,N,Other Virginia jurisdiction resident,
642376,9/20/2024 0:00,Charlottesville Police Department,320 E MAIN ST,Charlottesville (103),Terry Stop,Other Individual,White,Non-Hispanic or Latino,33,Male,Y,Arrest,18.2-250,,Y,N,,N,N,Other Virginia jurisdiction resident,
642377,9/21/2024 0:00,Charlottesville Police Department,303 E MAIN ST,Charlottesville (103),Terry Stop,Other Individual,Black or African American,Non-Hispanic or Latino,18,Female,Y,No Enforcement Action,18.2-57,,N,N,,Y,N,Other Virginia jurisdiction resident,
642378,9/17/2024 0:00,Charlottesville Police Department,1538 E HIGH ST,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,33,Male,Y,No Enforcement Action,18.2-96,,N,N,,N,N,Other Virginia jurisdiction resident,
642379,9/18/2024 0:00,Charlottesville Police Department,206 BURNET ST,Charlottesville (103),Calls for Service,Other Individual,Black or African American,Non-Hispanic or Latino,20,Female,Y,Arrest,18.2-57.2,,Y,N,,N,N,Other Virginia jurisdiction resident,
642380,9/30/2024 0:00,Charlottesville Police Department,900 ELLIOTT AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,28,Female,Y,Citation/Summons,46.2-874,,N,N,,N,N,Resident of city/county of stop,
642381,9/28/2024 0:00,Charlottesville Police Department,JEFFERSON PARK AVE AT OLD LYNCHBURG RD,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,29,Female,Y,Warning Issued,46.2-830,,N,N,,N,N,Other Virginia jurisdiction resident,
642382,9/28/2024 0:00,Charlottesville Police Department,MCINTIRE RD AT HARRIS ST,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,57,Female,Y,Citation/Summons,46.2-301,,N,N,,N,N,Resident of city/county of stop,
642383,9/27/2024 0:00,Charlottesville Police Department,EMMET ST N AT ANGUS RD,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,46,Male,Y,Warning Issued,46.2-1063,,N,N,,N,N,Other Virginia jurisdiction resident,
642384,9/28/2024 0:00,Charlottesville Police Department,JEFFERSON PARK AVE AT OLD LYNCHBURG RD,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,23,Male,Y,Citation/Summons,46.2-300,,N,N,,N,N,Other Virginia jurisdiction resident,
642385,9/28/2024 0:00,Charlottesville Police Department,PAGE ST/10TH ST,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,21,Female,Y,Citation/Summons,46.2-300,,N,N,,N,N,Resident of city/county of stop,
642386,9/28/2024 0:00,Charlottesville Police Department,HYSRAULIC AT BRANDYWINE,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,23,Male,Y,Warning Issued,46.2-816,,N,N,,N,N,Resident of city/county of stop,
642387,9/28/2024 0:00,Charlottesville Police Department,BARRACKS,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,47,Female,Y,Citation/Summons,46.2-1158,,N,N,,N,N,Resident of city/county of stop,
642388,9/28/2024 0:00,Charlottesville Police Department,EMMET ST N,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,21,Male,Y,Warning Issued,46.2-1030(B),,N,N,,N,N,Resident of city/county of stop,
642389,9/28/2024 0:00,Charlottesville Police Department,250 EB AT DAIRY RD EXIT,Charlottesville (103),Traffic Violation,Driver,Black or African American,Non-Hispanic or Latino,20,Male,Y,Warning Issued,46.2-878,,N,N,,N,N,Resident of city/county of stop,
642390,9/27/2024 0:00,Charlottesville Police Department,506 RIDGE ST,Charlottesville (103),Traffic Violation,Driver,Asian or Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,29,Female,Y,Warning Issued,46.2-820,,N,N,,N,N,Resident of city/county of stop,
642391,9/27/2024 0:00,Charlottesville Police Department,CARLTON RD AT MONTICELLO AVE,Charlottesville (103),Traffic Violation,Driver,White,Non-Hispanic or Latino,69,Male,Y,Warning Issued,46.2-833,,N,N,,N,N,Resident of city/county of stop,
